Study ID,Study,Year,r,z,N,v,Appraisal,Emotion,country,female,age,remarks,Dissertation,exp,included
48,Tsai (Watershed study: flood risk path),2015,-0.17,-0.171666664,401,0.002512563,other-responsibility,worry,US,0.566,51.89,,yes,no,yes
48,Tsai (Watershed study: flood risk path),2015,0.25,0.255412812,401,0.002512563,risk,worry,US,0.566,51.89,,yes,no,yes
49,Tsai (Watershed study: environmetal health of river path),2015,0.3,0.309519604,583,0.001724138,certainty,joy,US,0.494,52.51,,yes,no,yes
49,Tsai (Watershed study: environmetal health of river path),2015,0.25,0.255412812,583,0.001724138,control-self,joy,US,0.494,52.51,,yes,no,yes
49,Tsai (Watershed study: environmetal health of river path),2015,0.36,0.376885901,583,0.001724138,importance,joy,US,0.494,52.51,,yes,no,yes
50,Treadwell,2002,0.49,0.536060337,315,0.003205128,responsibility,guilt,US,0.53333,,"excluded because 'responsibility' consists of multiple appraisals such as 'intentionality', and 'fairness'",yes,no,no
51,Tong & Jia,2017,0.001,0.001,395,0.00255102,agency-circumstances,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,agency-other,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.16,0.161386696,395,0.00255102,agency-self,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.001,-0.001,395,0.00255102,circumstances-control,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.1,0.100335348,395,0.00255102,consideration,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,control-other,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,control-self,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.08,-0.080171325,395,0.00255102,effort,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,moral congruence,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.32,0.331647109,395,0.00255102,pleasantness,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,predictability,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.06,-0.060072156,395,0.00255102,problems,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.15,0.151140436,395,0.00255102,understandability,amusement,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,agency-circumstances,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,agency-other,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,agency-self,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.04,0.040021354,395,0.00255102,circumstances-control,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,consideration,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,control-other,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.03,0.030009005,395,0.00255102,control-self,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.01,0.010000333,395,0.00255102,effort,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.04,0.040021354,395,0.00255102,moral congruence,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.12,0.120581028,395,0.00255102,pleasantness,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.03,0.030009005,395,0.00255102,predictability,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.02,0.020002667,395,0.00255102,problems,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,understandability,awe,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.11,0.110446916,395,0.00255102,agency-circumstances,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,agency-other,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.06,-0.060072156,395,0.00255102,agency-self,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.11,0.110446916,395,0.00255102,circumstances-control,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.16,0.161386696,395,0.00255102,consideration,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,control-other,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.04,0.040021354,395,0.00255102,control-self,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.39,0.411800034,395,0.00255102,effort,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,moral congruence,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.14,-0.140925576,395,0.00255102,pleasantness,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.05,-0.050041729,395,0.00255102,predictability,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.35,0.365443754,395,0.00255102,problems,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.01,0.010000333,395,0.00255102,understandability,challenge,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.07,-0.070114671,395,0.00255102,agency-circumstances,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.02,-0.020002667,395,0.00255102,agency-other,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.32,0.331647109,395,0.00255102,agency-self,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.06,-0.060072156,395,0.00255102,circumstances-control,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.16,0.161386696,395,0.00255102,consideration,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.03,-0.030009005,395,0.00255102,control-other,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.22,0.223656109,395,0.00255102,control-self,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.12,-0.120581028,395,0.00255102,effort,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.22,0.223656109,395,0.00255102,moral congruence,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.55,0.618381314,395,0.00255102,pleasantness,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.2,0.202732554,395,0.00255102,predictability,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.11,-0.110446916,395,0.00255102,problems,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.25,0.255412812,395,0.00255102,understandability,contentment,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.04,0.040021354,395,0.00255102,agency-circumstances,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,agency-other,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.15,0.151140436,395,0.00255102,agency-self,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.03,0.030009005,395,0.00255102,circumstances-control,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,consideration,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,control-other,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,control-self,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.01,-0.010000333,395,0.00255102,effort,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,moral congruence,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.2,0.202732554,395,0.00255102,pleasantness,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,predictability,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.01,0.010000333,395,0.00255102,problems,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.11,0.110446916,395,0.00255102,understandability,gratitude,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,agency-circumstances,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,agency-other,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.19,0.192337169,395,0.00255102,agency-self,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,circumstances-control,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.2,0.202732554,395,0.00255102,consideration,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,control-other,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.13,0.13073985,395,0.00255102,control-self,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.11,0.110446916,395,0.00255102,effort,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.12,0.120581028,395,0.00255102,moral congruence,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.25,0.255412812,395,0.00255102,pleasantness,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,predictability,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.12,0.120581028,395,0.00255102,problems,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.15,0.151140436,395,0.00255102,understandability,hope,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.03,-0.030009005,395,0.00255102,agency-circumstances,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,agency-other,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.28,0.287682072,395,0.00255102,agency-self,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.01,-0.010000333,395,0.00255102,circumstances-control,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.28,0.287682072,395,0.00255102,consideration,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.04,0.040021354,395,0.00255102,control-other,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.2,0.202732554,395,0.00255102,control-self,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.03,0.030009005,395,0.00255102,effort,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.16,0.161386696,395,0.00255102,moral congruence,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.53,0.59014516,395,0.00255102,pleasantness,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.16,0.161386696,395,0.00255102,predictability,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.02,0.020002667,395,0.00255102,problems,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.27,0.276863823,395,0.00255102,understandability,interest,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.07,-0.070114671,395,0.00255102,agency-circumstances,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.01,-0.010000333,395,0.00255102,agency-other,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.39,0.411800034,395,0.00255102,agency-self,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.04,-0.040021354,395,0.00255102,circumstances-control,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.2,0.202732554,395,0.00255102,consideration,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.02,-0.020002667,395,0.00255102,control-other,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.24,0.244774113,395,0.00255102,control-self,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.12,-0.120581028,395,0.00255102,effort,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.22,0.223656109,395,0.00255102,moral congruence,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.69,0.847955755,395,0.00255102,pleasantness,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.23,0.234189467,395,0.00255102,predictability,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.13,-0.13073985,395,0.00255102,problems,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.29,0.298566264,395,0.00255102,understandability,joy,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.04,0.040021354,395,0.00255102,agency-circumstances,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,agency-other,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.17,0.171666664,395,0.00255102,agency-self,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.03,0.030009005,395,0.00255102,circumstances-control,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.1,0.100335348,395,0.00255102,consideration,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,control-other,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,control-self,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.04,-0.040021354,395,0.00255102,effort,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,moral congruence,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.26,0.266108407,395,0.00255102,pleasantness,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,predictability,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.01,-0.010000333,395,0.00255102,problems,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.15,0.151140436,395,0.00255102,understandability,love,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.02,0.020002667,395,0.00255102,agency-circumstances,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,agency-other,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.1,0.100335348,395,0.00255102,agency-self,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.02,0.020002667,395,0.00255102,circumstances-control,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,consideration,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.03,0.030009005,395,0.00255102,control-other,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,control-self,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.07,0.070114671,395,0.00255102,effort,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.08,0.080171325,395,0.00255102,moral congruence,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.11,0.110446916,395,0.00255102,pleasantness,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.06,0.060072156,395,0.00255102,predictability,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.05,0.050041729,395,0.00255102,problems,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,understandability,pride,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.02,0.020002667,395,0.00255102,agency-circumstances,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.01,-0.010000333,395,0.00255102,agency-other,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.21,0.213171347,395,0.00255102,agency-self,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.02,0.020002667,395,0.00255102,circumstances-control,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,consideration,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.002,0.002000003,395,0.00255102,control-other,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.11,0.110446916,395,0.00255102,control-self,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.004,-0.004000021,395,0.00255102,effort,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.13,0.13073985,395,0.00255102,moral congruence,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.23,0.234189467,395,0.00255102,pleasantness,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.09,0.090244188,395,0.00255102,predictability,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.003,0.003000009,395,0.00255102,problems,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.12,0.120581028,395,0.00255102,understandability,relief,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.04,-0.040021354,395,0.00255102,agency-circumstances,serenity,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.04,-0.040021354,395,0.00255102,agency-other,serenity,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,0.19,0.192337169,395,0.00255102,agency-self,serenity,Singapore,0.6075949,22.08,,no,no,yes
51,Tong & Jia,2017,-0.04,-0.040021354,395,0.00255102,circumstances-control,serenity,Singapore,0.6075949,22.08,,no,no,yes
